GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,AFcode,alignment_15cm_EFL,alignment_15cm_PFL,alignment_15cm_distortion_min,alignment_15cm_distortion_max,alignment_15cm_DFOV_EFL,alignment_15cm_DFOV_PFL,alignment_15cm_DFOV_DOTS,alignment_test_ver,alignment_15cm_tilt_X,alignment_15cm_tilt_Y,alignment_15cm_tilt_radial,alignment_15cm_tilt_theta,offset_tilt_test_ver_,alignment_15cm_rotation,rotation_test_ver,alignment_15cm_sensor_temperature,alignment_15cm_pntc_temperature,pass_items,fail_items,result,
T220509221346415VCMCT8271T0,'20220509221453,'2022-05-09 22:15:06:085,VCMCT8271T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,366,5.6879373781,5.9121225989,-0.0668878147,1.2791471682,80.1800991142,78.0053555654,77.8603267072,9.0000000000,0.1715821810,0.0222941891,0.1730244773,7.4031160899,8.4000000000,-0.0136782468,8.4000000000,43.1782000000,34.6132450991,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221409119VCMCT8271T0,'20220509221517,'2022-05-09 22:15:29:365,VCMCT8271T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,362,5.6962264034,5.9210784251,-0.0278218306,1.2498161024,80.0978955003,77.9205350936,77.7740483842,9.0000000000,0.3341607181,0.0666070846,0.3407340430,11.2727032528,8.4000000000,-0.1814498289,8.4000000000,42.4600000000,33.7028594887,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221432274VCMCT8271T0,'20220509221540,'2022-05-09 22:15:52:755,VCMCT8271T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,388,5.6912892165,5.9157439481,-0.0284460918,1.2647582184,80.1468415004,77.9710391434,77.8108114854,9.0000000000,-0.1104123308,-0.0958204221,0.1461929911,40.9527980849,8.4000000000,-0.1616252048,8.4000000000,42.2035000000,34.3649705185,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221454380VCMCT8271T0,'20220509221731,'2022-05-09 22:17:44:095,VCMCT8271T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,366,5.6933746820,5.9179971842,-0.0495322638,1.2210452237,80.1261606665,77.9496999644,77.8230339923,9.0000000000,0.0565750458,-0.0775045205,0.0959566501,-53.8721329929,8.4000000000,-0.0258732976,8.4000000000,40.2541000000,32.2937761028,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221518184VCMCT8271T0,'20220509221755,'2022-05-09 22:18:07:275,VCMCT8271T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,353,5.6958893895,5.9207142805,-0.0548160358,1.2751713391,80.1012349881,77.9239808755,77.7876934512,9.0000000000,-0.0077417388,0.0783850567,0.0787664363,-84.3594505678,8.4000000000,-0.2073969052,8.4000000000,41.9983000000,33.0844067777,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221540788VCMCT8271T0,'20220509221817,'2022-05-09 22:18:30:875,VCMCT8271T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,365,5.6960845549,5.9209251571,-0.1055753560,1.2980879348,80.0993010562,77.9219853874,77.7821715398,9.0000000000,-0.0648043501,0.0999272598,0.1191009824,-57.0359921956,8.4000000000,-0.1485721261,8.4000000000,43.7938000000,34.2149450452,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221734801VCMCT8271T0,'20220509221842,'2022-05-09 22:18:54:315,VCMCT8271T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2G1985ZG,17cc15160145,0x5240f961dcde5501,AS1C064050ELC631B628002030,AJ8C072342BHB231B626,DNB21523053120L02A,0,0.0000000000,347,5.6981380868,5.9231440377,-0.1154917457,1.1986987451,80.0789569114,77.9009937229,77.7790981172,9.0000000000,-0.0135773435,0.0135773435,0.0192012629,-45.0000000000,8.4000000000,-0.1627526733,8.4000000000,41.0236000000,33.5793553967,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221755705VCMCT8271T0,'20220509221905,'2022-05-09 22:19:17:735,VCMCT8271T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1U1985Z7,17cc15170462,0x5240f961dedcf901,AS1C064024D5A531B233128040,AJ7C0722E360B431B627,DNB21523055270E05A,0,0.0000000000,358,5.6990412976,5.9241199942,-0.0364331185,1.2288511279,80.0700116104,77.8917637226,77.7635923802,9.0000000000,0.0715866986,-0.0594425361,0.0930487139,-39.7047870634,8.4000000000,-0.0077711351,8.4000000000,42.6652000000,34.2341259956,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221818659VCMCT8271T0,'20220509221928,'2022-05-09 22:19:40:405,VCMCT8271T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC171985ZU,17cc15170902,0x5240f961dcde6707,AS1C064034BBA531B536035025,AJ7C0722E35NB231B619,DNB21523054510A08A,0,0.0000000000,362,5.6886522368,5.9128949230,-0.0280064183,1.2405175192,80.1730042179,77.9980347817,77.8341196266,9.0000000000,0.0253554221,0.0012919961,0.0253883179,2.9170072866,8.4000000000,-0.2426000204,8.4000000000,41.3314000000,33.9973751697,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221842765VCMCT8271T0,'20220509221951,'2022-05-09 22:20:04:425,VCMCT8271T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC121985ZZ,17cc15160543,0x5240ea61de7a1c01,AS1C064014BMA531B532044018,AJ7C0722E36NB131B625,DNB21523055270E09A,0,0.0000000000,349,5.6925597106,5.9171166426,-0.0743004452,1.2768459659,80.1342413971,77.9580379280,77.7885023094,9.0000000000,-0.0735911950,-0.0984964693,0.1229520114,53.2349298526,8.4000000000,-0.1784136264,8.4000000000,42.6652000000,33.5868220958,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221906669VCMCT8271T0,'20220509222015,'2022-05-09 22:20:28:345,VCMCT8271T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,378,5.6913658700,5.9158267670,-0.1221428199,1.2291802892,80.1460811981,77.9702546370,77.8352333316,9.0000000000,0.1168185366,0.1316056441,0.1759730663,48.4064437550,8.4000000000,-0.0596981567,8.4000000000,42.4600000000,34.1842878467,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221928826VCMCT8271T0,'20220509222038,'2022-05-09 22:20:51:105,VCMCT8271T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,366,5.6906105332,5.9150106804,-0.0272416220,1.2412591988,80.1535736809,77.9779856434,77.7986118868,9.0000000000,-0.1173679860,-0.2240800025,0.2529561439,62.3555671260,8.4000000000,-0.0280618386,8.4000000000,40.5619000000,33.7855564735,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509221952531VCMCT8271T0,'20220509222102,'2022-05-09 22:21:14:775,VCMCT8271T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,366,5.6937479603,5.9184004987,-0.0632827564,1.2747652305,80.1224599325,77.9458814279,77.8062899481,9.0000000000,-0.0616875402,0.1471502197,0.1595572195,-67.2558878934,8.4000000000,-0.2763168048,8.4000000000,42.1009000000,33.7479309819,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222016349VCMCT8271T0,'20220509222125,'2022-05-09 22:21:37:815,VCMCT8271T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1R1985ZA,17cc15170371,0x5240f961dcdea101,AS1C064034BJA531B032034007,AJ7C0722E35PB131B612,DNB21523054510A11A,0,0.0000000000,361,5.6959476865,5.9207772704,-0.0913454713,1.3619378864,80.1006573040,77.9233848039,77.7639610200,9.0000000000,-0.1864556030,-0.0617200765,0.1964052085,18.3153959875,8.4000000000,0.1221959618,8.4000000000,41.7418000000,33.6766075184,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222039554VCMCT8271T0,'20220509222148,'2022-05-09 22:22:01:665,VCMCT8271T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1K1985ZG,17cc15170379,0x5240f961dedcae03,AS1C064023BEA731B133018026,AJ8C072342B7B431B626,DNB21523054510J05A,0,0.0000000000,365,5.6984758351,5.9235089872,-0.0539978313,1.2570256067,80.0756116949,77.8975420381,77.7608237107,9.0000000000,0.1102675933,-0.0459846565,0.1194718391,-22.6374745509,8.4000000000,-0.0388458588,8.4000000000,43.2808000000,33.7893223259,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222103308VCMCT8271T0,'20220509222211,'2022-05-09 22:22:23:965,VCMCT8271T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,368,5.6973383098,5.9222798558,-0.0439701396,1.2142545908,80.0868792042,77.9091681634,77.7905921016,9.0000000000,0.1567709967,0.0040488478,0.1568232712,1.4794175038,8.4000000000,-0.0442978711,8.4000000000,42.8191000000,34.3033064854,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222126416VCMCT8271T0,'20220509222234,'2022-05-09 22:22:46:305,VCMCT8271T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,361,5.6898686560,5.9142091442,-0.0660465202,1.2739879241,80.1609337867,77.9855800647,77.8297118540,9.0000000000,0.3060110291,0.0920341882,0.3195508091,16.7387585584,8.4000000000,-0.0087865258,8.4000000000,42.6652000000,34.2379640531,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222149521VCMCT8271T0,'20220509222257,'2022-05-09 22:23:09:966,VCMCT8271T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,385,5.6944286159,5.9191359294,-0.0315774643,1.2012757063,80.1157125466,77.9389192615,77.7930182999,9.0000000000,-0.0830059738,-0.1044898301,0.1334469397,51.5366336488,8.4000000000,-0.1388611593,8.4000000000,41.7931000000,33.7817912223,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222212890VCMCT8271T0,'20220509222320,'2022-05-09 22:23:32:506,VCMCT8271T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,365,5.6908912035,5.9153139233,-0.0869638344,1.2157259913,80.1507894652,77.9751127914,77.8362746342,9.0000000000,0.1385953647,-0.0784994762,0.1592821233,-29.5268895288,8.4000000000,-0.0353608123,8.4000000000,41.6392000000,34.2418027334,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222235257VCMCT8271T0,'20220509222344,'2022-05-09 22:23:56:696,VCMCT8271T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,349,5.6932094813,5.9178186912,-0.0525397519,1.2585325655,80.1277985802,77.9513900170,77.8002853926,9.0000000000,-0.0032273029,0.0666437739,0.0667218710,-87.2275518417,8.4000000000,-0.2526279119,8.4000000000,42.6652000000,33.6841050988,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222257819VCMCT8271T0,'20220509222406,'2022-05-09 22:24:19:416,VCMCT8271T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,365,5.6943226970,5.9190214863,-0.0699775053,1.2975130791,80.1167624655,77.9400026008,77.8045692347,9.0000000000,-0.0448859205,0.1165088048,0.1248560625,-68.9304563021,8.4000000000,-0.2339447064,8.4000000000,42.6139000000,33.9594107403,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222320924VCMCT8271T0,'20220509222429,'2022-05-09 22:24:41:926,VCMCT8271T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2G1985ZG,17cc15160145,0x5240f961dcde5501,AS1C064050ELC631B628002030,AJ8C072342BHB231B626,DNB21523053120L02A,0,0.0000000000,349,5.6987625769,5.9238188238,-0.0257556537,1.2085072687,80.0727718520,77.8946118126,77.7709842037,9.0000000000,0.0024286776,0.0106861812,0.0109586926,77.1957339347,8.4000000000,-0.0364957483,8.4000000000,41.7931000000,34.1460221616,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222345080VCMCT8271T0,'20220509222454,'2022-05-09 22:25:06:556,VCMCT8271T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1U1985Z7,17cc15170462,0x5240f961dedcf901,AS1C064024D5A531B233128040,AJ7C0722E360B431B627,DNB21523055270E05A,0,0.0000000000,357,5.6965323146,5.9214089648,-0.0878798915,1.2388375640,80.0948644102,77.9174075266,77.7761045670,9.0000000000,0.0289355588,-0.0417247523,0.0507761846,-55.2592106524,8.4000000000,-0.0532842674,8.4000000000,42.3574000000,33.9215072508,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222407534VCMCT8271T0,'20220509222516,'2022-05-09 22:25:29:246,VCMCT8271T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC171985ZU,17cc15170902,0x5240f961dcde6707,AS1C064034BBA531B536035025,AJ7C0722E35NB231B619,DNB21523054510A08A,0,0.0000000000,364,5.6975818834,5.9225430430,-0.0102637587,1.2625124662,80.0844663174,77.9066784794,77.7526592447,9.0000000000,0.0119804419,-0.0247814609,0.0275254747,-64.1988472838,8.4000000000,-0.3257196313,8.4000000000,41.7931000000,34.2840693817,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222431139VCMCT8271T0,'20220509222539,'2022-05-09 22:25:52:246,VCMCT8271T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC121985ZZ,17cc15160543,0x5240ea61de7a1c01,AS1C064014BMA531B532044018,AJ7C0722E36NB131B625,DNB21523055270E09A,0,0.0000000000,349,5.6901316857,5.9144933249,-0.1151804836,1.2609574511,80.1583241605,77.9828873581,77.8334986863,9.0000000000,-0.0969162933,-0.0685744183,0.1187232109,35.2818131728,8.4000000000,-0.1238627220,8.4000000000,43.5373000000,34.5198369481,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222454643VCMCT8271T0,'20220509222603,'2022-05-09 22:26:16:256,VCMCT8271T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,376,5.6930712635,5.9176693524,-0.0487638831,1.2612604938,80.1291690105,77.9528040718,77.8160718947,9.0000000000,0.1364711800,0.1079452140,0.1740013335,38.3430760104,8.4000000000,-0.0967902646,8.4000000000,42.1009000000,33.7441717320,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222518197VCMCT8271T0,'20220509222627,'2022-05-09 22:26:39:126,VCMCT8271T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,368,5.6928619192,5.9174431649,-0.0648006116,1.2385878247,80.1312447333,77.9549458709,77.7960788432,9.0000000000,-0.1039538206,-0.2252591429,0.2480884027,65.2274510622,8.4000000000,-0.0683181132,8.4000000000,42.4600000000,34.4538949332,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222540510VCMCT8271T0,'20220509222650,'2022-05-09 22:27:02:316,VCMCT8271T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,367,5.6961872276,5.9210360955,-0.1095451894,1.2327065423,80.0982836829,77.9209356318,77.7931573992,9.0000000000,-0.0772846826,0.1360208683,0.1564434527,-60.3955492540,8.4000000000,-0.2928751555,8.4000000000,42.5626000000,33.9215072508,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222604514VCMCT8271T0,'20220509222712,'2022-05-09 22:27:25:756,VCMCT8271T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1R1985ZA,17cc15170371,0x5240f961dcdea101,AS1C064034BJA531B032034007,AJ7C0722E35PB131B612,DNB21523054510A11A,0,0.0000000000,361,5.6929724019,5.9175625367,-0.1211311415,1.3880108670,80.1301492469,77.9538155119,77.7740345755,9.0000000000,-0.1944988749,-0.0317682683,0.1970761774,9.2763982110,8.4000000000,-0.0777966874,8.4000000000,41.6392000000,33.9139338497,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222627678VCMCT8271T0,'20220509222736,'2022-05-09 22:27:48:556,VCMCT8271T02,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1K1985ZG,17cc15170379,0x5240f961dedcae03,AS1C064023BEA731B133018026,AJ8C072342B7B431B626,DNB21523054510J05A,0,0.0000000000,366,5.6971880288,5.9221174740,-0.0539071417,1.2770200879,80.0883679767,77.9107043208,77.7607876750,9.0000000000,0.1191233802,-0.0537821808,0.1307015149,-24.2983421542,8.4000000000,-0.1154599204,8.4000000000,43.5886000000,34.1957796390,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222650637VCMCT8271T0,'20220509222759,'2022-05-09 22:28:11:376,VCMCT8271T02,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,367,5.6950765950,5.9198360603,-0.0713123820,1.2704203921,80.1092899640,77.9322922422,77.8019469830,9.0000000000,0.1239208819,-0.0231937828,0.1260727297,-10.6011548637,8.4000000000,-0.0969586559,8.4000000000,42.5113000000,33.8798835813,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222713541VCMCT8271T0,'20220509222821,'2022-05-09 22:28:33:996,VCMCT8271T02,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,362,5.6968734319,5.9217775464,-0.0449653301,1.2368707663,80.0914847098,77.9139202545,77.7599142729,9.0000000000,0.2973557293,0.0804673230,0.3080506245,15.1420056541,8.4000000000,-0.0719437717,8.4000000000,42.8704000000,34.3495394414,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222737057VCMCT8271T0,'20220509222845,'2022-05-09 22:28:57:586,VCMCT8271T02,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,385,5.6876555420,5.9118181089,-0.0304239886,1.2479337999,80.1828965941,78.0082421130,77.8453780557,9.0000000000,-0.0882899131,-0.0767810007,0.1170060346,41.0117283556,8.4000000000,-0.1271127632,8.4000000000,42.1009000000,34.3379727322,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222759762VCMCT8271T0,'20220509222908,'2022-05-09 22:29:20:406,VCMCT8271T02,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,363,5.6905671050,5.9149637596,-0.0575497005,1.2325303537,80.1540044976,77.9784301754,77.8110472301,9.0000000000,0.1336396781,-0.0968308179,0.1650324296,-35.9258002378,8.4000000000,-0.0918562422,8.4000000000,41.1775000000,33.6541290749,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222823216VCMCT8271T0,'20220509222931,'2022-05-09 22:29:44:196,VCMCT8271T02,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,351,5.6921074658,5.9166280158,-0.1180455378,1.2635569571,80.1387261501,77.9626654467,77.7963613336,9.0000000000,-0.0173267212,0.0638613192,0.0661701055,-74.8200725655,8.4000000000,-0.3199113022,8.4000000000,43.0243000000,34.1421989974,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222846120VCMCT8271T0,'20220509222955,'2022-05-09 22:30:08:356,VCMCT8271T02,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,364,5.6934174554,5.9180433993,-0.0452906399,1.3061961994,80.1257365909,77.9492623895,77.8049501757,9.0000000000,-0.0781579559,0.1103694303,0.1352407002,-54.6958525530,8.4000000000,-0.3285768727,8.4000000000,42.3574000000,33.9366613455,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
T220509222909175VCMCT8271T0,'20220509223018,'2022-05-09 22:30:30:636,VCMCT8271T02,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRMacro_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2G1985ZG,17cc15160145,0x5240f961dcde5501,AS1C064050ELC631B628002030,AJ8C072342BHB231B626,DNB21523053120L02A,0,0.0000000000,348,5.6968948185,5.9218006549,-0.0300074290,1.1935016101,80.0912728257,77.9137016264,77.7934092449,9.0000000000,0.0257040208,0.0405082313,0.0479751295,57.6033145326,8.4000000000,-0.1524966356,8.4000000000,42.2548000000,34.1842878467,alignment_15cm_DFOV_EFL / alignment_15cm_EFL / ,,1,
