GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,AFcode,alignment_560cm_EFL,alignment_560cm_PFL,alignment_560cm_distortion_min,alignment_560cm_distortion_max,alignment_560cm_DFOV_EFL,alignment_560cm_DFOV_PFL,alignment_560cm_DFOV_DOTS,alignment_test_ver,alignment_560cm_tilt_X,alignment_560cm_tilt_Y,alignment_560cm_tilt_radial,alignment_560cm_tilt_theta,offset_tilt_test_ver_,alignment_560cm_rotation,rotation_test_ver,alignment_560cm_sensor_temperature,alignment_560cm_pntc_temperature,pass_items,fail_items,result,
T220509202638872VCMCT8271T0,'20220509202829,'2022-05-09 20:28:36:209,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,-168,5.8044075042,5.8104300227,-0.0489488814,3.1382273893,79.0377888577,78.9794608785,77.4147312184,9.0000000000,-0.1181783283,0.1698916870,0.2069520207,-55.1771862562,8.4000000000,0.0028478326,8.4000000000,37.8430000000,33.6129741929,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509202702078VCMCT8271T0,'20220509202852,'2022-05-09 20:28:58:689,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,-181,5.8064697111,5.8124965120,-0.0423108854,3.1130037228,79.0178083135,78.9594635579,77.3800527883,9.0000000000,-0.2601878983,-0.1498312922,0.3002441362,29.9357207422,8.4000000000,-0.0499230190,8.4000000000,36.9709000000,33.6092364014,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509202724882VCMCT8271T0,'20220509202916,'2022-05-09 20:29:22:319,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,-172,5.8115646289,5.8176020164,-0.0854799429,3.0577653331,78.9684802986,78.9100941301,77.3869897949,9.0000000000,-0.2311533771,0.1271771743,0.2638286687,-28.8188497283,8.4000000000,-0.1861072015,8.4000000000,39.0742000000,33.9859794314,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509202748436VCMCT8271T0,'20220509202939,'2022-05-09 20:29:46:489,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1R1985ZA,17cc15170371,0x5240f961dcdea101,AS1C064034BJA531B032034007,AJ7C0722E35PB131B612,DNB21523054510A11A,0,0.0000000000,-183,5.8045124539,5.8105351903,-0.1650873934,3.2282450632,79.0367718049,78.9784429718,77.3742570943,9.0000000000,-0.2810268879,0.0187352754,0.2816506897,-3.8140748343,8.4000000000,0.2712893876,8.4000000000,37.8943000000,33.8685443991,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509202812141VCMCT8271T0,'20220509203002,'2022-05-09 20:30:08:579,VCMCT8271T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1K1985ZG,17cc15170379,0x5240f961dedcae03,AS1C064023BEA731B133018026,AJ8C072342B7B431B626,DNB21523054510J05A,0,0.0000000000,-189,5.8082524519,5.8142829561,-0.0616961859,3.1650548592,79.0005422985,78.9421830466,77.3691879197,9.0000000000,-0.0808841691,0.0827148782,0.1156891599,-45.6411264187,8.4000000000,0.0447051565,8.4000000000,38.9716000000,33.2347433949,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509202836995VCMCT8271T0,'20220509203025,'2022-05-09 20:30:31:319,VCMCT8271T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,-169,5.8042429280,5.8102651048,-0.0601140503,3.0377960684,79.0393837864,78.9810571464,77.4070123745,9.0000000000,-0.0336246885,0.0140521100,0.0364428509,-22.6805596070,8.4000000000,0.1292156932,8.4000000000,39.0229000000,33.9518251730,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509202859450VCMCT8271T0,'20220509203048,'2022-05-09 20:30:55:009,VCMCT8271T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,-170,5.8069188262,5.8129465599,-0.0932431473,3.0235840212,79.0134579964,78.9551095882,77.3815501340,9.0000000000,0.1664853256,0.1664853256,0.2354451428,45.0000000000,8.4000000000,0.0377423054,8.4000000000,38.6638000000,33.5122613934,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509202923107VCMCT8271T0,'20220509203111,'2022-05-09 20:31:17:189,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,-177,5.8059839685,5.8120097605,-0.0532920939,3.0656469124,79.0225138711,78.9641730664,77.4074597479,9.0000000000,-0.2622254877,-0.0000000000,0.2622254877,0.0000000000,8.4000000000,0.0329029773,8.4000000000,37.4839000000,33.4602090000,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509202946211VCMCT8271T0,'20220509203133,'2022-05-09 20:31:39:909,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,-181,5.8026178885,5.8086366919,-0.0609780260,3.1764711037,79.0551351379,78.9968217243,77.4182124404,9.0000000000,-0.1058634608,-0.0118189004,0.1065211627,6.3702787970,8.4000000000,0.0237895147,8.4000000000,37.3813000000,33.7780265720,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203009765VCMCT8271T0,'20220509203156,'2022-05-09 20:32:03:859,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,-183,5.8074015247,5.8134302611,-0.1505045231,3.1654968133,79.0087828222,78.9504304889,77.3707517687,9.0000000000,-0.1720070414,0.1635338354,0.2373381896,-43.5534443134,8.4000000000,0.0937598768,8.4000000000,38.5612000000,33.2347433949,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203032020VCMCT8271T0,'20220509203219,'2022-05-09 20:32:25:599,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,-182,5.8072391869,5.8132675860,-0.0133969017,3.0284410861,79.0103550931,78.9520040798,77.3906055557,9.0000000000,-0.2286142441,0.1303224489,0.2631502475,-29.6853841433,8.4000000000,-0.1042293501,8.4000000000,38.9716000000,34.0163802938,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203054927VCMCT8271T0,'20220509203242,'2022-05-09 20:32:48:649,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2G1985ZG,17cc15160145,0x5240f961dcde5501,AS1C064050ELC631B628002030,AJ8C072342BHB231B626,DNB21523053120L02A,0,0.0000000000,-194,5.8084073824,5.8144382085,-0.0260396211,2.9656297211,78.9990420800,78.9406815685,77.3974374764,9.0000000000,-0.1219886064,0.0748907565,0.1431426268,-31.5464053913,8.4000000000,0.0281683865,8.4000000000,38.3047000000,34.1574953654,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203118138VCMCT8271T0,'20220509203305,'2022-05-09 20:33:12:869,VCMCT8271T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1U1985Z7,17cc15170462,0x5240f961dedcf901,AS1C064024D5A531B233128040,AJ7C0722E360B431B627,DNB21523055270E05A,0,0.0000000000,-187,5.8092100891,5.8152425830,-0.0616850599,3.1014148683,78.9912700964,78.9329030601,77.3850816090,9.0000000000,-0.1058019302,0.0964419044,0.1431609132,-42.3501853285,8.4000000000,-0.0067011057,8.4000000000,37.7404000000,33.2789268682,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203141361VCMCT8271T0,'20220509203328,'2022-05-09 20:33:34:739,VCMCT8271T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC171985ZU,17cc15170902,0x5240f961dcde6707,AS1C064034BBA531B536035025,AJ7C0722E35NB231B619,DNB21523054510A08A,0,0.0000000000,-189,5.8048135934,5.8108369551,-0.0361471454,3.1495283213,79.0338536260,78.9755223426,77.3971515935,9.0000000000,-0.1434605802,-0.0187343025,0.1446786412,7.4400529109,8.4000000000,0.0363710424,8.4000000000,37.3813000000,33.7141192877,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203203416VCMCT8271T0,'20220509203351,'2022-05-09 20:33:59:299,VCMCT8271T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC121985ZZ,17cc15160543,0x5240ea61de7a1c01,AS1C064014BMA531B532044018,AJ7C0722E36NB131B625,DNB21523055270E09A,0,0.0000000000,-186,5.8076276451,5.8136568512,-0.1527035308,3.0973617267,79.0065928936,78.9482387216,77.3801027265,9.0000000000,-0.2523745109,0.0033141975,0.2523962706,-0.7523635762,8.4000000000,-0.1503052063,8.4000000000,38.5099000000,33.4564953717,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203226283VCMCT8271T0,'20220509203415,'2022-05-09 20:34:22:729,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,-168,5.8058864467,5.8119120362,-0.0755011938,3.0554273630,79.0234586553,78.9651186438,77.4221153287,9.0000000000,-0.0549211725,0.2190056511,0.2257869608,-75.9220261829,8.4000000000,0.1563943473,8.4000000000,37.5352000000,33.4379360123,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203249392VCMCT8271T0,'20220509203439,'2022-05-09 20:34:45:129,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,-182,5.8049889832,5.8110127090,-0.1177199344,3.2257522618,79.0321541028,78.9738213924,77.3845025684,9.0000000000,-0.3122823619,-0.1951352704,0.3682343536,31.9997909208,8.4000000000,-0.0204318894,8.4000000000,37.0735000000,33.9101480601,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203312597VCMCT8271T0,'20220509203501,'2022-05-09 20:35:07:969,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,-174,5.8080643558,5.8140944692,-0.0712146870,3.1556950292,79.0023637295,78.9440060068,77.3951641984,9.0000000000,-0.2235246648,0.1976762193,0.2983929800,-41.4882194788,8.4000000000,-0.0973299455,8.4000000000,38.7151000000,33.4862208129,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203335751VCMCT8271T0,'20220509203525,'2022-05-09 20:35:32:439,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1R1985ZA,17cc15170371,0x5240f961dcdea101,AS1C064034BJA531B032034007,AJ7C0722E35PB131B612,DNB21523054510A11A,0,0.0000000000,-182,5.8066142744,5.8126413755,-0.1174828173,3.2435735944,79.0164079692,78.9580620379,77.3713610610,9.0000000000,-0.3389647958,-0.0337450185,0.3406402882,5.6851785499,8.4000000000,-0.0155697531,8.4000000000,37.6891000000,33.7817912223,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203359255VCMCT8271T0,'20220509203550,'2022-05-09 20:35:56:719,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1K1985ZG,17cc15170379,0x5240f961dedcae03,AS1C064023BEA731B133018026,AJ8C072342B7B431B626,DNB21523054510J05A,0,0.0000000000,-189,5.8079058600,5.8139356441,-0.0271863498,3.0212952252,79.0038985798,78.9455421457,77.3718396437,9.0000000000,0.0010121253,0.0364365062,0.0364505608,88.4088597288,8.4000000000,0.1172156555,8.4000000000,39.1768000000,34.0392066452,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203422610VCMCT8271T0,'20220509203613,'2022-05-09 20:36:20:219,VCMCT8271T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,-171,5.8065343131,5.8125612482,-0.1145826110,3.0549660523,79.0171825266,78.9588372456,77.4073969500,9.0000000000,-0.0683933333,0.1188939199,0.1371618947,-60.0905010083,8.4000000000,0.0634011360,8.4000000000,38.4586000000,33.3084287040,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203446482VCMCT8271T0,'20220509203637,'2022-05-09 20:36:43:549,VCMCT8271T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,-170,5.8049131721,5.8109367405,-0.0702041987,3.0480818925,79.0328887036,78.9745566100,77.3868821933,9.0000000000,0.1271846193,0.1005446596,0.1621267699,38.3278000028,8.4000000000,0.0078249754,8.4000000000,39.2281000000,33.9897773999,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203508991VCMCT8271T0,'20220509203700,'2022-05-09 20:37:06:169,VCMCT8271T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,-178,5.8033064884,5.8093267212,-0.0320484326,3.0751147747,79.0484599642,78.9901409454,77.3994999294,9.0000000000,-0.2275700269,-0.0187391728,0.2283402425,4.7073555621,8.4000000000,-0.0066318754,8.4000000000,37.4839000000,33.4045659972,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203532196VCMCT8271T0,'20220509203722,'2022-05-09 20:37:28:629,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,-183,5.8020421182,5.8080597266,-0.0498954609,3.1209745366,79.0607172832,79.0024085571,77.4294361236,9.0000000000,-0.0374865172,0.0374865172,0.0530139335,-45.0000000000,8.4000000000,0.0982583270,8.4000000000,37.2787000000,33.5980265833,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203557562VCMCT8271T0,'20220509203745,'2022-05-09 20:37:52:820,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,-185,5.8070834065,5.8131114820,-0.0274298266,3.1737630085,79.0118639029,78.9535141564,77.3862123632,9.0000000000,-0.2278712562,0.1070584991,0.2517669357,-25.1649913575,8.4000000000,-0.0808722246,8.4000000000,39.2281000000,33.5420573583,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203620568VCMCT8271T0,'20220509203808,'2022-05-09 20:38:14:370,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,-183,5.8065064224,5.8125332996,-0.0610915036,3.0932229563,79.0174526968,78.9591076426,77.3945312370,9.0000000000,-0.2193456526,0.2014606995,0.2978223224,-42.5662792392,8.4000000000,-0.1203637254,8.4000000000,38.4073000000,33.4453580003,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203643972VCMCT8271T0,'20220509203831,'2022-05-09 20:38:37:480,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2G1985ZG,17cc15160145,0x5240f961dcde5501,AS1C064050ELC631B628002030,AJ8C072342BHB231B626,DNB21523053120L02A,0,0.0000000000,-191,5.8090694839,5.8151016856,-0.0564542073,3.0452665576,78.9926313749,78.9342654814,77.3814084909,9.0000000000,-0.1872049700,0.0277896345,0.1892563172,-8.4435802382,8.4000000000,0.1459823304,8.4000000000,38.3047000000,34.1154541479,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203707126VCMCT8271T0,'20220509203854,'2022-05-09 20:39:02:140,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1U1985Z7,17cc15170462,0x5240f961dedcf901,AS1C064024D5A531B233128040,AJ7C0722E360B431B627,DNB21523055270E05A,0,0.0000000000,-189,5.8053979802,5.8114225553,-0.1234112589,3.0255758962,79.0281911669,78.9698551290,77.3997826375,9.0000000000,-0.0276841869,0.0341493549,0.0439612589,-50.9690228659,8.4000000000,0.1546399377,8.4000000000,38.5099000000,34.1078183174,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203729980VCMCT8271T0,'20220509203918,'2022-05-09 20:39:24:830,VCMCT8271T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC171985ZU,17cc15170902,0x5240f961dcde6707,AS1C064034BBA531B536035025,AJ7C0722E35NB231B619,DNB21523054510A08A,0,0.0000000000,-192,5.8039957685,5.8100174322,-0.0471378035,3.2674058193,79.0417791412,78.9834545126,77.3989848531,9.0000000000,-0.1754453976,0.0868712271,0.1957743683,-26.3421115259,8.4000000000,-0.0033984084,8.4000000000,36.6118000000,32.9750107396,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203752998VCMCT8271T0,'20220509203942,'2022-05-09 20:39:49:590,VCMCT8271T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC121985ZZ,17cc15160543,0x5240ea61de7a1c01,AS1C064014BMA531B532044018,AJ7C0722E36NB131B625,DNB21523055270E09A,0,0.0000000000,-186,5.8055589962,5.8115839057,-0.1412998877,3.1047544234,79.0266311093,78.9682937616,77.3936284728,9.0000000000,-0.2809761766,-0.0685148275,0.2892088223,13.7037922088,8.4000000000,0.0514389281,8.4000000000,38.9203000000,33.8723235212,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203815152VCMCT8271T0,'20220509204005,'2022-05-09 20:40:12:580,VCMCT8271T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,-169,5.8041098614,5.8101317620,-0.1085221495,3.0487699903,79.0406733904,78.9823478333,77.4170694362,9.0000000000,-0.0188229200,0.2046336343,0.2054974954,-84.7445439613,8.4000000000,0.0556126499,8.4000000000,37.6378000000,33.3712432312,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203838056VCMCT8271T0,'20220509204028,'2022-05-09 20:40:34:850,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,-181,5.8062221568,5.8122484436,-0.1092211163,3.1077634289,79.0202063990,78.9618636569,77.3848932675,9.0000000000,-0.2513236277,-0.1523129676,0.2938744814,31.2175689952,8.4000000000,-0.0552542688,8.4000000000,37.0735000000,33.7028594887,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
T220509203901611VCMCT8271T0,'20220509204051,'2022-05-09 20:40:57:280,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_SFRInfinity_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,-173,5.8092998580,5.8153325385,-0.1155042287,3.1543378568,78.9904010135,78.9320332475,77.3871321542,9.0000000000,-0.2729609558,0.1522321906,0.3125405925,-29.1485796655,8.4000000000,-0.1738368519,8.4000000000,38.9716000000,33.7629739766,alignment_560cm_DFOV_EFL / alignment_560cm_EFL / alignment_560cm_rotation / alignment_560cm_tilt_X / alignment_560cm_tilt_Y / ,,1,
