GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,LightAmount_Peak0_Neutral,vcm_um_Peak0_Neutral,LightAmount_Peak1_Neutral,vcm_um_Peak1_Neutral,LightAmount_Peak2_Neutral,vcm_um_Peak2_Neutral,LightAmount_Peak3_Neutral,vcm_um_Peak3_Neutral,vcm_um_targetpeak,
T220509231253607VCMCT8271T0,'20220509231309,'2022-05-09 23:13:14:663,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1R1985ZA,17cc15170371,0x5240f961dcdea101,AS1C064034BJA531B032034007,AJ7C0722E35PB131B612,DNB21523054510A11A,0,0.0000000000,1467,-84.2240000000,1262,-0.0000000000,1021,-0.0000000000,1046,-0.0000000000,-84.2240000000,
T220509231316613VCMCT8271T0,'20220509231333,'2022-05-09 23:13:38:423,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1K1985ZG,17cc15170379,0x5240f961dedcae03,AS1C064023BEA731B133018026,AJ8C072342B7B431B626,DNB21523054510J05A,0,0.0000000000,1111,-113.9200000000,1301,-0.0000000000,928,-0.0000000000,1110,-0.0000000000,-113.9200000000,
T220509231340517VCMCT8271T0,'20220509231356,'2022-05-09 23:14:01:593,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,1126,-127.7440000000,1017,-0.0000000000,917,-0.0000000000,1068,-0.0000000000,-127.7440000000,
T220509231403689VCMCT8271T0,'20220509231419,'2022-05-09 23:14:24:353,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,1345,-188.9280000000,1032,-0.0000000000,949,-0.0000000000,1200,-0.0000000000,-188.9280000000,
T220509231426343VCMCT8271T0,'20220509231445,'2022-05-09 23:14:50:203,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,1243,15.3600000000,1160,-0.0000000000,951,-0.0000000000,929,-0.0000000000,15.3600000000,
T220509231452298VCMCT8271T0,'20220509231511,'2022-05-09 23:15:16:253,VCMCT8271T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,1069,-125.4400000000,1148,-0.0000000000,1187,-0.0000000000,0,-0.0000000000,-125.4400000000,
T220509231518905VCMCT8271T0,'20220509231537,'2022-05-09 23:15:42:323,VCMCT8271T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,989,-55.8080000000,1122,-0.0000000000,1072,-0.0000000000,0,-0.0000000000,-55.8080000000,
T220509231544469VCMCT8271T0,'20220509231603,'2022-05-09 23:16:08:273,VCMCT8271T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,1218,-63.2320000000,1098,-0.0000000000,922,-0.0000000000,1029,-0.0000000000,-63.2320000000,
T220509231610326VCMCT8271T0,'20220509231629,'2022-05-09 23:16:34:403,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2G1985ZG,17cc15160145,0x5240f961dcde5501,AS1C064050ELC631B628002030,AJ8C072342BHB231B626,DNB21523053120L02A,0,0.0000000000,1618,-73.9840000000,1182,-0.0000000000,954,-0.0000000000,1026,-0.0000000000,-73.9840000000,
T220509231636383VCMCT8271T0,'20220509231655,'2022-05-09 23:17:00:473,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1U1985Z7,17cc15170462,0x5240f961dedcf901,AS1C064024D5A531B233128040,AJ7C0722E360B431B627,DNB21523055270E05A,0,0.0000000000,1021,-111.6160000000,1278,-0.0000000000,897,-0.0000000000,1110,-0.0000000000,-111.6160000000,
T220509231702437VCMCT8271T0,'20220509231721,'2022-05-09 23:17:26:433,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC171985ZU,17cc15170902,0x5240f961dcde6707,AS1C064034BBA531B536035025,AJ7C0722E35NB231B619,DNB21523054510A08A,0,0.0000000000,1121,-150.0160000000,1004,-0.0000000000,1147,-0.0000000000,444,-0.0000000000,-150.0160000000,
T220509231728441VCMCT8271T0,'20220509231747,'2022-05-09 23:17:52:473,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC121985ZZ,17cc15160543,0x5240ea61de7a1c01,AS1C064014BMA531B532044018,AJ7C0722E36NB131B625,DNB21523055270E09A,0,0.0000000000,1135,-174.3360000000,1071,-0.0000000000,1299,-0.0000000000,489,-0.0000000000,-174.3360000000,
T220509231754597VCMCT8271T0,'20220509231810,'2022-05-09 23:18:15:413,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,1162,46.8480000000,1154,-0.0000000000,905,-0.0000000000,0,-0.0000000000,46.8480000000,
T220509231817451VCMCT8271T0,'20220509231833,'2022-05-09 23:18:38:583,VCMCT8271T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,1189,-111.1040000000,1127,-0.0000000000,1002,-0.0000000000,422,-0.0000000000,-111.1040000000,
T220509231841519VCMCT8271T0,'20220509231857,'2022-05-09 23:19:02:343,VCMCT8271T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,1237,-67.5840000000,1198,-0.0000000000,1029,-0.0000000000,1017,-0.0000000000,-67.5840000000,
T220509231904726VCMCT8271T0,'20220509231920,'2022-05-09 23:19:25:393,VCMCT8271T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1R1985ZA,17cc15170371,0x5240f961dcdea101,AS1C064034BJA531B032034007,AJ7C0722E35PB131B612,DNB21523054510A11A,0,0.0000000000,1099,-78.3360000000,1117,-0.0000000000,920,-0.0000000000,1060,-0.0000000000,-78.3360000000,
T220509231927331VCMCT8271T0,'20220509231944,'2022-05-09 23:19:49:633,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1K1985ZG,17cc15170379,0x5240f961dedcae03,AS1C064023BEA731B133018026,AJ8C072342B7B431B626,DNB21523054510J05A,0,0.0000000000,1267,-60.1600000000,1357,-0.0000000000,947,-0.0000000000,1046,-0.0000000000,-60.1600000000,
T220509231951595VCMCT8271T0,'20220509232007,'2022-05-09 23:20:12:693,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,1250,-112.1280000000,1087,-0.0000000000,984,-0.0000000000,1075,-0.0000000000,-112.1280000000,
T220509232014649VCMCT8271T0,'20220509232031,'2022-05-09 23:20:36:063,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,1136,-150.7840000000,1013,-0.0000000000,1107,-0.0000000000,0,-0.0000000000,-150.7840000000,
T220509232038060VCMCT8271T0,'20220509232054,'2022-05-09 23:20:59:303,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,1419,-180.4800000000,1079,-0.0000000000,970,-0.0000000000,1270,-0.0000000000,-180.4800000000,
T220509232101345VCMCT8271T0,'20220509232117,'2022-05-09 23:21:22:843,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,1064,14.3360000000,1213,-0.0000000000,947,-0.0000000000,0,-0.0000000000,14.3360000000,
T220509232124799VCMCT8271T0,'20220509232140,'2022-05-09 23:21:45:773,VCMCT8271T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,1039,-116.7360000000,1163,-0.0000000000,1146,-0.0000000000,430,-0.0000000000,-116.7360000000,
T220509232148453VCMCT8271T0,'20220509232203,'2022-05-09 23:22:08:733,VCMCT8271T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,1369,-60.6720000000,1178,-0.0000000000,948,-0.0000000000,1022,-0.0000000000,-60.6720000000,
T220509232210758VCMCT8271T0,'20220509232227,'2022-05-09 23:22:32:193,VCMCT8271T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2G1985ZG,17cc15160145,0x5240f961dcde5501,AS1C064050ELC631B628002030,AJ8C072342BHB231B626,DNB21523053120L02A,0,0.0000000000,1251,-69.6320000000,1086,-0.0000000000,920,-0.0000000000,1004,-0.0000000000,-69.6320000000,
T220509232234117VCMCT8271T0,'20220509232250,'2022-05-09 23:22:54:883,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1U1985Z7,17cc15170462,0x5240f961dedcf901,AS1C064024D5A531B233128040,AJ7C0722E360B431B627,DNB21523055270E05A,0,0.0000000000,1472,-56.3200000000,1444,-0.0000000000,1015,-0.0000000000,1054,-0.0000000000,-56.3200000000,
T220509232256874VCMCT8271T0,'20220509232313,'2022-05-09 23:23:18:723,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC171985ZU,17cc15170902,0x5240f961dcde6707,AS1C064034BBA531B536035025,AJ7C0722E35NB231B619,DNB21523054510A08A,0,0.0000000000,1300,-135.6800000000,1034,-0.0000000000,937,-0.0000000000,1150,-0.0000000000,-135.6800000000,
T220509232320729VCMCT8271T0,'20220509232337,'2022-05-09 23:23:42:873,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC121985ZZ,17cc15160543,0x5240ea61de7a1c01,AS1C064014BMA531B532044018,AJ7C0722E36NB131B625,DNB21523055270E09A,0,0.0000000000,907,-138.2400000000,1074,-0.0000000000,1153,-0.0000000000,0,-0.0000000000,-138.2400000000,
T220509232344855VCMCT8271T0,'20220509232400,'2022-05-09 23:24:05:713,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,1265,-143.6160000000,1063,-0.0000000000,1192,-0.0000000000,493,-0.0000000000,-143.6160000000,
T220509232407761VCMCT8271T0,'20220509232424,'2022-05-09 23:24:28:984,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,1151,32.2560000000,1132,-0.0000000000,834,-0.0000000000,0,-0.0000000000,32.2560000000,
T220509232430916VCMCT8271T0,'20220509232448,'2022-05-09 23:24:53:044,VCMCT8271T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,1254,-129.0240000000,1152,-0.0000000000,1015,-0.0000000000,1132,-0.0000000000,-129.0240000000,
T220509232455720VCMCT8271T0,'20220509232510,'2022-05-09 23:25:15:524,VCMCT8271T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1R1985ZA,17cc15170371,0x5240f961dcdea101,AS1C064034BJA531B032034007,AJ7C0722E35PB131B612,DNB21523054510A11A,0,0.0000000000,1317,-80.6400000000,1201,-0.0000000000,970,-0.0000000000,1086,-0.0000000000,-80.6400000000,
T220509232517475VCMCT8271T0,'20220509232533,'2022-05-09 23:25:38:764,VCMCT8271T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1K1985ZG,17cc15170379,0x5240f961dedcae03,AS1C064023BEA731B133018026,AJ8C072342B7B431B626,DNB21523054510J05A,0,0.0000000000,1166,-59.9040000000,1282,-0.0000000000,940,-0.0000000000,1033,-0.0000000000,-59.9040000000,
T220509232540932VCMCT8271T0,'20220509232557,'2022-05-09 23:26:02:534,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,1476,-51.9680000000,1130,-0.0000000000,1022,-0.0000000000,992,-0.0000000000,-51.9680000000,
T220509232604588VCMCT8271T0,'20220509232620,'2022-05-09 23:26:25:164,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,1329,-137.4720000000,1016,-0.0000000000,966,-0.0000000000,1097,-0.0000000000,-137.4720000000,
T220509232627099VCMCT8271T0,'20220509232643,'2022-05-09 23:26:48:224,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,1114,-143.1040000000,1069,-0.0000000000,903,-0.0000000000,1149,-0.0000000000,-143.1040000000,
T220509232650304VCMCT8271T0,'20220509232706,'2022-05-09 23:27:11:844,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,1316,-182.7840000000,1109,-0.0000000000,1299,-0.0000000000,484,-0.0000000000,-182.7840000000,
T220509232713859VCMCT8271T0,'20220509232729,'2022-05-09 23:27:34:524,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,1019,25.8560000000,1184,-0.0000000000,937,-0.0000000000,0,-0.0000000000,25.8560000000,
T220509232736469VCMCT8271T0,'20220509232752,'2022-05-09 23:27:57:394,VCMCT8271T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,1363,-116.4800000000,1164,-0.0000000000,935,-0.0000000000,1148,-0.0000000000,-116.4800000000,
T220509232800074VCMCT8271T0,'20220509232815,'2022-05-09 23:28:20:764,VCMCT8271T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2G1985ZG,17cc15160145,0x5240f961dcde5501,AS1C064050ELC631B628002030,AJ8C072342BHB231B626,DNB21523053120L02A,0,0.0000000000,1392,-71.4240000000,1116,-0.0000000000,925,-0.0000000000,1028,-0.0000000000,-71.4240000000,
T220509232822778VCMCT8271T0,'20220509232838,'2022-05-09 23:28:43:514,VCMCT8271T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1U1985Z7,17cc15170462,0x5240f961dedcf901,AS1C064024D5A531B233128040,AJ7C0722E360B431B627,DNB21523055270E05A,0,0.0000000000,1175,-60.4160000000,1337,-0.0000000000,942,-0.0000000000,1039,-0.0000000000,-60.4160000000,
T220509232845533VCMCT8271T0,'20220509232901,'2022-05-09 23:29:06:264,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC171985ZU,17cc15170902,0x5240f961dcde6707,AS1C064034BBA531B536035025,AJ7C0722E35NB231B619,DNB21523054510A08A,0,0.0000000000,1481,-76.2880000000,1087,-0.0000000000,964,-0.0000000000,1051,-0.0000000000,-76.2880000000,
T220509232908239VCMCT8271T0,'20220509232924,'2022-05-09 23:29:29:344,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC121985ZZ,17cc15160543,0x5240ea61de7a1c01,AS1C064014BMA531B532044018,AJ7C0722E36NB131B625,DNB21523055270E09A,0,0.0000000000,940,-120.3200000000,1087,-0.0000000000,1113,-0.0000000000,0,-0.0000000000,-120.3200000000,
T220509232931393VCMCT8271T0,'20220509232947,'2022-05-09 23:29:52:394,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1W1985Z5,17cc15170211,0x5240f961dcde7403,AS1C064050H5C631A332035021,AJ8C072362BKB231B628,DNB21523054510L08A,0,0.0000000000,1070,-110.8480000000,1029,-0.0000000000,1147,-0.0000000000,451,-0.0000000000,-110.8480000000,
T220509232954397VCMCT8271T0,'20220509233010,'2022-05-09 23:30:15:024,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1V1985Z6,17cc15170282,0x5240f961dcdecb01,AS1C064040F0C631B131017008,AJ8C072363AAB131B632,DNB21523054780A05A,0,0.0000000000,1411,-168.9600000000,1075,-0.0000000000,1133,-0.0000000000,508,-0.0000000000,-168.9600000000,
T220509233017051VCMCT8271T0,'20220509233033,'2022-05-09 23:30:38:364,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1Q1985ZB,17cc15170106,0x5240f961dcde4e01,AS1C0640239FA731A633016027,AJ8C072352J9B231B613,DNB21523053600D11A,0,0.0000000000,1204,13.3120000000,1287,-0.0000000000,1059,-0.0000000000,908,-0.0000000000,13.3120000000,
T220509233040306VCMCT8271T0,'20220509233055,'2022-05-09 23:31:00:804,VCMCT8271T01,6,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1R1985ZA,17cc15170371,0x5240f961dcdea101,AS1C064034BJA531B032034007,AJ7C0722E35PB131B612,DNB21523054510A11A,0,0.0000000000,1123,-134.6560000000,1126,-0.0000000000,941,-0.0000000000,1110,-0.0000000000,-134.6560000000,
T220509233103466VCMCT8271T0,'20220509233119,'2022-05-09 23:31:24:564,VCMCT8271T01,3,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1K1985ZG,17cc15170379,0x5240f961dedcae03,AS1C064023BEA731B133018026,AJ8C072342B7B431B626,DNB21523054510J05A,0,0.0000000000,1114,-58.3680000000,1267,-0.0000000000,1063,-0.0000000000,0,-0.0000000000,-58.3680000000,
T220509233126523VCMCT8271T0,'20220509233142,'2022-05-09 23:31:47:804,VCMCT8271T01,2,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1J1985ZH,17cc15170089,0x5240f961dcde5207,AS1C064060KMC631A729023038,AJ8C072352E4B131B631,DNB21523053120K09A,0,0.0000000000,1170,-57.8560000000,1072,-0.0000000000,964,-0.0000000000,965,-0.0000000000,-57.8560000000,
T220509233149778VCMCT8271T0,'20220509233206,'2022-05-09 23:32:11:074,VCMCT8271T01,8,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC1L1985ZF,17cc15170538,0x5240f961dcde6403,AS1C064040L0C631A837037035,AJ8C072362BJB331B621,DNB21523055220I10A,0,0.0000000000,1531,-77.3120000000,1099,-0.0000000000,1000,-0.0000000000,1003,-0.0000000000,-77.3120000000,
T220509233213039VCMCT8271T0,'20220509233229,'2022-05-09 23:32:34:824,VCMCT8271T01,5,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC261985ZS,17cc15170435,0x5240f961dcde7401,AS1C064033AFA731A337125054,AJ8C072342BCB331B627,DNB21523053120M09A,0,0.0000000000,1205,-125.9520000000,1084,-0.0000000000,916,-0.0000000000,1122,-0.0000000000,-125.9520000000,
T220509233236393VCMCT8271T0,'20220509233253,'2022-05-09 23:32:58:274,VCMCT8271T01,4,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2B1985ZM,17cc15170232,0x5240f961dedaa205,AS1C0640338JA731A932037100,AJ8C072352J2B331B626,DNB21523053600G14A,0,0.0000000000,1092,-143.6160000000,1132,-0.0000000000,1212,-0.0000000000,0,-0.0000000000,-143.6160000000,
T220509233300255VCMCT8271T0,'20220509233316,'2022-05-09 23:33:20:814,VCMCT8271T01,1,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2C1985ZL,17cc15160576,0x5240ea61de7a1407,AS1C064014BBA531B031009025,AJ8C072363A3B431B626,DNB21523054780B01A,0,0.0000000000,1106,-177.1520000000,1090,-0.0000000000,1304,-0.0000000000,488,-0.0000000000,-177.1520000000,
T220509233322909VCMCT8271T0,'20220509233339,'2022-05-09 23:33:44:144,VCMCT8271T01,7,DB_B_C3151,220217A,EPSSWEXCEPTION_POR_R21A_UDT_MFG_Laser_C315X_2nd_22042602_107404f,VTY841GRR465,GCF2174HC2F1985ZH,17cc15170260,0x5240f961dcde2f03,AS1C064032JGA731B035020039,AJ8C072362B6B231B633,DNB21523054510J12A,0,0.0000000000,1404,23.5520000000,1236,-0.0000000000,947,-0.0000000000,917,-0.0000000000,23.5520000000,
