GlobalTime,SiteTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,infu2vcmStart_margin_DAC,infu2vcmStart_margin_um_vcmPoly,sph_oc_EMcouple_H1B2,sph_oc_EMcouple_H1_6,sph_oc_EMcouple_H1_7,sph_oc_EMcouple_H1_8,sph_oc_EMcouple_H1_9,sph_oc_EMcouple_H2B1,sph_oc_EMcouple_H2_2,sph_oc_EMcouple_H2_3,sph_oc_EMcouple_H2_4,sph_oc_EMcouple_H2_5,sph_ResFreq_X_Q,sph_ResFreq_X_QHz,sph_ResFreq_X_Q_REL_delta,sph_ResFreq_Y_Q,sph_ResFreq_Y_QHz,sph_ResFreq_Y_Q_REL_delta,sph_oc_H1_1,sph_oc_H2_1,sph_oc_gain_B1,sph_oc_gain_B2,sph_oc_gain_H1,sph_oc_gain_H2,sph_oc_hall_offset_x,sph_oc_hall_offset_y,sph_oc_theta_B1,sph_oc_theta_B2,sph_oc_theta_H1,sph_oc_theta_H2,sph_oc_xpt_act_x,sph_oc_xpt_act_y,sph_EMcouple_H1_dev,sph_EMcouple_H2_dev,sph_H1_1_dev,sph_H2_1_dev,sph_ViscoElastic_X_Q0_REL_delta,sph_ViscoElastic_Y_Q0_REL_delta,sph_gain_B1_dev,sph_gain_B2_dev,sph_gain_H1_dev,sph_gain_H2_dev,sph_neutral_x_dev,sph_neutral_y_dev,sph_theta_B1_dev,sph_theta_B2_dev,sph_theta_H1_dev,sph_theta_H2_dev,sph_ViscoElastic_XYDelta_F0,sph_ViscoElastic_XYDelta_Q0,sph_ViscoElastic_XYDelta_Rho1,sph_ViscoElastic_XYDelta_Rho2,sph_ViscoElastic_XYDelta_Tau1,sph_ViscoElastic_XYDelta_Tau2,sph_ViscoElastic_X_Cost,sph_ViscoElastic_X_F0,sph_ViscoElastic_X_Q0,sph_ViscoElastic_X_Rho1,sph_ViscoElastic_X_Rho2,sph_ViscoElastic_X_Tau1,sph_ViscoElastic_X_Tau2,sph_ViscoElastic_X_Td,sph_ViscoElastic_Y_Cost,sph_ViscoElastic_Y_F0,sph_ViscoElastic_Y_Q0,sph_ViscoElastic_Y_Rho1,sph_ViscoElastic_Y_Rho2,sph_ViscoElastic_Y_Tau1,sph_ViscoElastic_Y_Tau2,sph_ViscoElastic_Y_Td,dev_b1,dev_b2,dev_h1,dev_h1_theta,dev_h2,dev_h2_theta,RESULT,FAIL_ITEMS_01,FAIL_ITEMS_02,FAIL_ITEMS_03,FAIL_ITEMS_04,FAIL_ITEMS_05,FAIL_ITEMS_06,FAIL_ITEMS_07,FAIL_ITEMS_08,FAIL_ITEMS_09,FAIL_ITEMS_10,
T220403114818541VCMCT7991T0,20220403114904,'2022-04-03 11:49:23:060,VCMCT7991T01,1,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DWY1985V5,17ce52240927,0x5240f161d6b6d403,AS1C0740260HB833B531114004,AJ8C076360PAB437B604,DNB22055062740G12A,0,0.0000000000,154.0000000000,81.2285432372,0.9325689060,0.9315467279,0.9315877509,0.9317386186,0.9354025266,0.9306532459,0.9305311291,0.9329613145,0.9276562936,0.9314642462,1.7330695424,100.0976562500,0.0309211049,1.6956286658,100.3417968750,0.0139880408,39.0040000000,89.1960000000,9.4902916626,9.4884673843,9.5068227251,9.5557753459,6.2568132699,4.5406069349,135.1156644133,225.3571229882,224.3418949587,134.6484371389,-2.9169702082,8.9288985775,0.0004720374,-0.0026280233,9.5977500000,54.7585000000,0.0383197190,-0.0068124719,-0.0042972682,-0.0036720056,0.0007181816,-0.0023334060,-4.7305716341,3.3761561226,0.1823300627,0.2527528710,0.2224033815,0.1741329397,-0.5967457071,0.1564603159,0.0129524130,0.0141488567,-0.0014659686,-0.0198900964,4.3996362215,96.9297607521,2.1183978440,0.1803305979,0.0636200860,0.0038585976,0.0356812173,-0.0000781058,3.8796949633,97.5265064593,1.9619375281,0.1673781849,0.0494712293,0.0053245662,0.0555713137,-0.0000728774,4.3442716456,11.2584367317,4.8665219111,0.8119908239,1.4216484240,1.8708003819,1,,,,,,,,,,,
T220403114841694VCMCT7991T0,20220403114929,'2022-04-03 11:49:48:650,VCMCT7991T01,7,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DY31985VU,17ce52230286,0x5240f161d6b65301,AS1C07501025A833A436007046,AJ7C0762D1H6B237B609,DNB22055062630A13A,0,0.0000000000,145.0000000000,81.9334390869,0.9303245550,0.9287811388,0.9294027502,0.9297272307,0.9333871003,0.9272177938,0.9289384498,0.9305829365,0.9242177580,0.9251320309,1.9009327666,99.6093750000,0.0376515166,1.8386220993,98.3886718750,0.0349111618,48.2100000000,18.0840000000,9.5140774713,9.5470774219,8.9148340026,9.7387432744,9.0872116378,12.4103432840,134.5671741278,225.4681783965,224.4008291463,134.8713155264,4.0699768716,10.6114232867,-0.0008889939,-0.0005568202,7.8975000000,17.9080966797,-0.2377525479,-0.0216692424,-0.0074964007,-0.0064830000,-0.0025360557,-0.0035498488,-1.9332944883,0.6719789653,-0.3595684259,0.1160360625,0.0429037313,-0.3883432870,1.4510624972,-0.0266301805,-0.0131391970,-0.0095539939,0.0013346964,0.0130994074,5.1959269650,98.6740762992,2.1294349521,0.1393728685,0.0401341901,0.0061592025,0.0578009088,-0.0000081659,3.5702184942,97.2230138020,2.1560651326,0.1525120654,0.0496881840,0.0048245061,0.0447015015,-0.0000308185,4.5443095288,8.4038801143,3.3593391943,0.9552317850,2.1406974470,1.7856120774,1,,,,,,,,,,,
T220403114905297VCMCT7991T0,20220403114952,'2022-04-03 11:50:11:250,VCMCT7991T01,6,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXL1985VE,17ce52240378,0x5240f161d7653401,AS1C07404350B633A934106043,AJ7C0762D0L8B137B625,DNB22055062800F14A,0,0.0000000000,133.0000000000,73.1189006419,0.9246316642,0.9206280361,0.9251142591,0.9263390605,0.9264453013,0.9243760468,0.9297094242,0.9237139862,0.9200915357,0.9239892411,2.0904537954,106.4453125000,-0.0013430796,1.9778862988,104.2480468750,-0.0221137012,22.9660000000,30.6220000000,10.6249823521,10.8328016879,9.3306881802,9.6017360762,18.1795884950,18.4384728804,134.1166151027,226.4567683408,224.9918520364,134.7707144161,14.2288891174,19.6452713862,-0.0001870917,-0.0015178566,11.9191250000,4.5438750000,-0.1529086979,-0.0709121560,-0.0022026845,0.0004319019,0.0044811498,0.0008324249,-1.2406663846,-0.5702239202,0.0378187160,0.0662196347,0.0120851907,0.0903860470,2.7851334440,0.0918315831,-0.0138706933,-0.0014713172,-0.0001459662,-0.0065878902,4.0374425136,102.8778005844,2.5599819271,0.1684298149,0.0402850275,0.0036213793,0.0484025837,-0.0001113695,3.3828272599,100.0926671404,2.4681503440,0.1823005082,0.0417563447,0.0037673455,0.0549904739,-0.0001206619,4.3543574552,7.2210722621,1.6474874166,1.3186094584,2.5444923754,1.7371987366,1,,,,,,,,,,,
T220403114929901VCMCT7991T0,20220403115324,'2022-04-03 11:53:42:230,VCMCT7991T01,3,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DY51985VS,17ce52240211,0x5240f161d976ed07,AS1C074041B1A333B132046041,AJ7C0762C0MLB437B625,DNB22055061890F09A,0,0.0000000000,146.0000000000,78.2175467771,0.9294820984,0.9308357857,0.9279701978,0.9271282864,0.9319941238,0.9279534072,0.9278745320,0.9319570621,0.9254045385,0.9265774961,1.9258096504,101.8066406250,0.0049112129,1.8080337384,99.6093750000,-0.0601303241,12.7040000000,-1.8980000000,9.8388270849,9.9243852656,9.2929775248,10.2015677894,-3.3058677894,13.5916505217,133.9700627292,226.2339504531,223.9148523348,135.2412765078,-4.0575842257,13.0130035755,-0.0002209362,0.0028752390,5.6649375000,5.8324687500,0.0968102253,-0.0658592754,-0.0044506981,0.0010412246,0.0080517993,0.0036899900,-0.8465805485,-0.0231915499,0.2324223483,-0.2691623399,-0.3026769621,0.1836288027,1.5370405435,0.2173570008,0.0164639587,0.0012094672,-0.0007200747,-0.0043155057,3.7700180558,97.5782330249,2.5011071003,0.2092661173,0.0513105949,0.0033014136,0.0361135642,-0.0000677787,3.3741695899,96.0411924814,2.2837500996,0.1928021585,0.0501011277,0.0040214882,0.0404290699,-0.0000546034,3.6898884370,7.9530727945,4.1678300181,1.3077608581,1.3349293154,1.1867131993,1,,,,,,,,,,,
T220403114953554VCMCT7991T0,20220403115349,'2022-04-03 11:54:06:230,VCMCT7991T01,2,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DWZ1985V4,17ce52240468,0x5240f161d6bacd05,AS1C0740434KB633A627102030,AJ7C0762D0L7B237B612,DNB22055062800F06A,0,0.0000000000,144.0000000000,81.2932431732,0.9276814459,0.9281768901,0.9290823535,0.9244910822,0.9289754579,0.9282694749,0.9267952922,0.9319211078,0.9243526047,0.9300088951,2.0567101063,103.2714843750,0.0000694813,1.9294098081,101.5625000000,-0.0071136294,55.8920000000,25.3980000000,10.3221800355,10.2886005975,9.9272772651,8.8010760889,21.6195862160,19.0991842667,133.5334551167,226.6927430134,224.3134038463,134.6698739732,15.5693649135,17.7915525142,-0.0000570520,0.0000504391,7.4232500000,11.4917500000,0.0626705370,0.2645646545,-0.0005756093,-0.0038268710,-0.0010287029,0.0031502577,-1.4580130757,0.4090416508,-0.1452710796,0.1691376667,0.1098210826,-0.1032430922,4.1396643702,-0.0983784925,-0.0442677125,-0.0141547518,0.0027381904,0.0235680092,3.6687814568,102.4958328392,2.3400142870,0.1349448740,0.0335034961,0.0066251433,0.0661854808,-0.0000244835,2.7824154200,98.3561684690,2.4383927795,0.1792125865,0.0476582479,0.0038869528,0.0426174716,-0.0000670438,5.2723090079,6.7805813096,2.4510471856,1.0059967634,1.5631534569,1.6818426487,1,,,,,,,,,,,
T220403115325258VCMCT7991T0,20220403115412,'2022-04-03 11:54:31:170,VCMCT7991T01,8,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DYG1985VF,17ce52200120,0x5240f161d6b69c03,AS1C074061D6A333C531060009,AJ7C0762E3K0B337B605,DNB22055061590F03A,0,0.0000000000,160.0000000000,84.6580827495,0.9247327020,0.9168484425,0.9248715352,0.9288226428,0.9283881873,0.9303456644,0.9304568573,0.9320449188,0.9305784972,0.9283023842,1.8438083324,104.4921875000,0.0840427074,1.7783369756,103.0273437500,0.0263838506,45.8400000000,73.8140000000,10.1592036699,10.3497295075,9.7671223369,9.1418128509,18.9392813763,10.8651348649,134.6817614999,225.7099807947,223.9164009066,134.4772095243,9.9657387177,13.8254306434,-0.0006055020,0.0044005908,13.9337500000,19.6265000000,-0.0375951865,-0.0442098459,-0.0058271638,-0.0054313987,0.0001533273,0.0027009811,-2.5256721485,0.5507761114,0.2564227548,-0.0795547277,-0.1641197233,0.2802338163,1.4061484948,0.0534896595,-0.0032379996,-0.0052893645,0.0002604303,0.0087420780,3.6325756336,100.9267625888,2.2182641885,0.1880648055,0.0453827392,0.0044614805,0.0547577836,-0.0000751992,3.3622314767,99.5206140940,2.1647745291,0.1913028051,0.0506721038,0.0042010502,0.0460157056,-0.0000801700,4.2376210026,8.4026798561,4.3287645733,1.3659629067,1.6544352581,1.1250927128,1,,,,,,,,,,,
T220403115349671VCMCT7991T0,20220403115436,'2022-04-03 11:54:53:630,VCMCT7991T01,5,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXH1985VH,17ce52200147,0x5240f161d9fb7603,AS1C074018D9B433A135031022,AJ7C0762E3JBB137B619,DNB22055061180G14A,0,0.0000000000,142.0000000000,78.9914312438,0.9285105940,0.9262167839,0.9256043092,0.9338617574,0.9283595253,0.9280493697,0.9263678831,0.9300135149,0.9273671175,0.9284489633,1.9929777548,105.4687500000,0.0584074423,1.8907868211,103.2714843750,0.0372711961,40.1400000000,18.7100000000,10.3473262903,10.4367788231,9.5936416109,9.0248343316,16.4592436923,12.7382776126,133.5120278320,226.6358880400,223.5692018750,135.0951378557,12.2235670607,11.9610330162,0.0045376104,0.0040386208,9.4993750000,4.7412500000,0.3009415560,0.1055696860,-0.0019157761,-0.0000690948,-0.0008249583,-0.0007103854,-1.0864764019,-0.3108622175,0.1664162597,-0.0684729219,-0.0720334766,0.2055199357,1.8034582469,0.2246687450,0.0107186047,0.0033298765,-0.0005761366,-0.0067177013,3.6094150741,100.1860099762,2.6251603060,0.2133805247,0.0561241917,0.0028697413,0.0414877867,-0.0001193354,3.2771768242,98.3825517292,2.4004915610,0.2026619200,0.0527943152,0.0034458778,0.0482054880,-0.0001163662,6.3514973442,8.4827632230,1.7989834594,0.9195404594,2.2883915004,2.4231558490,1,,,,,,,,,,,
T220403115413424VCMCT7991T0,20220403115500,'2022-04-03 11:55:17:420,VCMCT7991T01,4,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXZ1985V1,17ce52230039,0x5240f161d763fb03,AS1C07502028A833A931106049,AJ7C0762C10MB137B625,DNB22055061910M13A,0,0.0000000000,128.0000000000,72.4989506720,0.9343010301,0.9302302607,0.9333500958,0.9370219041,0.9366018597,0.9338136409,0.9399300654,0.9345752147,0.9295438064,0.9312054770,1.8257316757,98.1445312500,-0.0072761368,1.8266107775,99.8535156250,0.0062982775,35.0080000000,-26.3960000000,9.2693394592,9.4570122027,9.6253418814,9.3582797169,-1.2624956170,7.6027639904,136.3313557093,223.8678742175,224.2238173621,135.2401820640,-1.5214992169,3.7203186664,0.0002344535,0.0002355317,-0.9607500000,-5.1928750000,0.0955658952,0.1048459736,-0.0037989498,-0.0045250313,0.0016615942,0.0049159428,0.4679218770,-0.3225258739,-0.0141490514,0.0423889880,-0.0231308801,-0.0514896889,-0.9246640207,-0.0229519534,0.0004697396,-0.0021759988,0.0004214886,0.0026594510,4.1866557051,96.6729726734,2.1541596452,0.1575961112,0.0486505072,0.0046798751,0.0468038942,-0.0000198212,3.1585414464,97.5976366942,2.1771115986,0.1571263716,0.0508265060,0.0042583865,0.0441444432,-0.0000384587,3.9832033343,8.4565301733,1.6565359790,1.0867353546,0.8068265700,1.8648460236,1,,,,,,,,,,,
T220403115436677VCMCT7991T0,20220403115524,'2022-04-03 11:55:43:242,VCMCT7991T01,1,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DVN1985VJ,17ce52200353,0x5240f161d6bc0805,AS1C074038DNB433B328037007,AJ7C0762F3HDB437B618,DNB22055061610M02A,0,0.0000000000,147.0000000000,80.8516680683,0.9271015745,0.9257030403,0.9265099384,0.9274146216,0.9287786978,0.9305885623,0.9255991688,0.9344759549,0.9300702462,0.9322088795,1.7784820915,102.0507812500,0.0050445915,1.7487233869,103.0273437500,-0.0012766131,25.2580000000,35.7520000000,9.9054424703,10.2477683437,8.8399803511,9.0120099385,4.3726703804,9.0096006040,135.1022472088,224.0956245888,222.8262561344,135.5331482827,-0.4705140058,10.3418608532,-0.0012077724,-0.0006054664,9.5548750000,-7.0605000000,0.3095791186,0.1455312513,0.0030827818,0.0020736043,0.0040084161,0.0048234078,-0.2336893591,-1.2917073913,0.1110973064,-0.1363090050,-0.1099926449,0.1051239907,-1.4173143988,0.1367041174,0.0242807907,0.0095087058,-0.0005054945,-0.0066296348,4.0336910721,96.4913759100,2.3916103686,0.2396405837,0.0622039040,0.0029528730,0.0384107551,-0.0001219827,2.9397788494,97.9086903088,2.2549062513,0.2153597930,0.0526951982,0.0034583675,0.0450403899,-0.0001354564,3.4753159652,5.4585923767,1.9852480271,1.4213057745,1.0719897778,1.2799144500,1,,,,,,,,,,,
T220403115500880VCMCT7991T0,20220403115548,'2022-04-03 11:56:07:302,VCMCT7991T01,7,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXR1985V9,17ce52230920,0x5240f161d9594e03,AS1C0750302DA833B237034025,AJ7C0812D10LB437B617,DNB22055061660A08A,0,0.0000000000,144.0000000000,80.7560370449,0.9237436073,0.9120208789,0.9274588065,0.9281894352,0.9273053087,0.9289887230,0.9292377265,0.9307664972,0.9279260606,0.9280246078,2.1695212567,103.2714843750,0.0171775067,2.0336354058,101.3183593750,-0.0073802192,32.8760000000,20.9820000000,10.2756906132,10.4600626169,8.4041898812,9.0169600745,7.4062654791,-3.3565035998,134.4051065666,225.9860434123,225.2373748976,134.3708289386,3.2758790370,-3.8817156757,0.0004372860,-0.0012761655,3.8760000000,7.0835625000,-0.0337719580,0.0287179318,-0.0005407306,0.0036641791,0.0044223201,0.0001480845,-0.8783482387,0.2332039176,-0.1500234383,0.1818594524,0.2768646437,-0.1149040936,2.2749546275,0.0254007352,-0.0178449772,-0.0006898332,0.0009167953,0.0055174123,4.3025502833,101.1166862328,2.5150561670,0.1384279477,0.0385475505,0.0053152368,0.0529358921,-0.0000322291,3.5642073394,98.8417316053,2.4896554318,0.1562729248,0.0392373837,0.0043984416,0.0474184798,-0.0000621034,5.2301453972,6.5427533106,0.8215072319,0.8722503660,2.4025757729,1.6265648671,1,,,,,,,,,,,
T220403115524294VCMCT7991T0,20220403115611,'2022-04-03 11:56:29:762,VCMCT7991T01,6,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXV1985V5,17ce52230193,0x5240f161d6bad001,AS1C0750202LA833A834057048,AJ7C0812B112B237B616,DNB22055061660B02A,0,0.0000000000,117.0000000000,65.6054845139,0.9328473074,0.9269658938,0.9282553893,0.9385045601,0.9376633864,0.9268373793,0.9302469293,0.9299458726,0.9208932167,0.9262634986,2.0193693408,99.8535156250,-0.0392244092,2.0016213965,99.6093750000,-0.0179098535,22.8320000000,-11.7820000000,9.9651578799,9.9753694093,9.2909630553,9.4976581607,1.5219818253,6.0780278177,134.6802707954,224.9256548026,224.3373252035,134.3293209344,0.7965957363,4.0924422064,0.0033987844,-0.0014923973,9.1679375000,2.4211250000,0.1741948192,-0.0154800827,-0.0003603381,-0.0009019684,0.0018898661,-0.0010679995,-0.8836176816,-0.5093399847,0.1239353462,-0.0363965890,-0.0811470865,0.1399593622,0.6655390206,0.0763936519,-0.0057650233,0.0045366382,-0.0004254052,-0.0166828120,4.7311583456,96.0557215029,2.5804448192,0.1753384122,0.0448499519,0.0036401225,0.0386444935,-0.0001220821,3.6038319502,95.3901824823,2.5040511673,0.1811034355,0.0403133137,0.0040655277,0.0553273054,-0.0001356665,3.6021608198,7.1110028738,2.3487323298,1.4390019790,0.7942636525,1.5957955381,1,,,,,,,,,,,
T220403115549797VCMCT7991T0,20220403115634,'2022-04-03 11:56:51:582,VCMCT7991T01,3,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DW61985VX,17ce52240233,0x5240f161d6b6cf03,AS1C0740260MB833B036108102,AJ8C076350PMB237B619,DNB22055062620F06A,0,0.0000000000,142.0000000000,77.5128591213,0.9275043268,0.9242094890,0.9240616866,0.9304068026,0.9313393289,0.9228793914,0.9200568059,0.9266125221,0.9232047350,0.9216435025,1.9490776878,104.7363281250,0.0711480003,1.7730253063,100.5859375000,0.0074003063,5.6720000000,13.3620000000,10.2637420897,10.4895136492,8.9518847197,10.3010718668,-0.5239231817,10.1756011950,132.6356063477,227.8886414289,224.2671572354,135.0987421347,-1.8335650720,11.2665867083,0.0029191453,-0.0031344971,7.6339140625,17.7565312500,-0.2035216302,-0.1007587450,-0.0069848923,-0.0061748726,-0.0018804494,-0.0026193654,-1.8284154115,0.6167048614,-0.0519394287,-0.1149749041,-0.0778592441,-0.0910924600,5.5207279788,0.0749714898,-0.0328705428,-0.0063070077,0.0008137037,0.0042856672,4.6669818214,103.1085794209,2.2417908698,0.1552674320,0.0442328099,0.0054206239,0.0549947210,-0.0000261954,3.3187724631,97.5878514421,2.1668193800,0.1881379748,0.0505398176,0.0046069202,0.0507090538,-0.0000500049,2.2421191086,4.7070632175,0.7476975764,1.5204970363,2.7277568122,1.5870274571,1,,,,,,,,,,,
T220403115611900VCMCT7991T0,20220403115658,'2022-04-03 11:57:16:602,VCMCT7991T01,2,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DXQ1985VA,17ce52240817,0x5240f161d9756401,AS1C0740634CB633A930104100,AJ7C0762B0KHB437B617,DNB22055062800F09A,0,0.0000000000,149.0000000000,82.7419758446,0.9309920943,0.9291813244,0.9260265073,0.9338606516,0.9348998940,0.9308453983,0.9268531687,0.9339607653,0.9326541185,0.9299135409,1.9201561240,100.5859375000,0.0266014365,1.8891614646,99.8535156250,0.0102552146,21.6560000000,23.2380000000,9.7407103181,9.8812127192,9.8108149370,8.9395623190,14.5492222147,21.4726227754,135.1391831967,225.1014460343,224.7300986354,134.2721547385,11.3437868727,22.4424386825,0.0029835924,-0.0013769640,7.6794375000,9.4411250000,-0.0347648986,-0.0238198733,-0.0017526656,-0.0033134531,0.0006249498,0.0046215775,-1.2955453248,0.2135956652,0.2357102963,0.2313135880,0.1904105250,0.2530049582,-0.2768165500,0.0378830997,0.0041787285,0.0057193617,-0.0000611309,0.0013368429,3.9685337018,97.6201443324,2.3324226014,0.1753933393,0.0486224683,0.0042735479,0.0520867804,-0.0000348129,3.0739195086,97.8969608824,2.2945395017,0.1712146107,0.0429031066,0.0043346788,0.0507499375,-0.0000344250,5.0412964668,7.0449653700,1.9964264344,0.8418858489,1.1756558437,1.9064114779,1,,,,,,,,,,,
T220403115635104VCMCT7991T0,20220403115721,'2022-04-03 11:57:38:400,VCMCT7991T01,8,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DW51985VY,17ce52240887,0x5240f161d6bab701,AS1C074052C1A433B633111028,AJ8C076340LAB137B613,DNB22055060640K06A,0,0.0000000000,133.0000000000,73.4940880267,0.9259464111,0.9265909645,0.9275473940,0.9275914312,0.9220558548,0.9215450964,0.9254154079,0.9236251182,0.9157621541,0.9213777057,1.9519681181,107.4218750000,-0.0011568819,1.8193560530,102.0507812500,0.0293169905,14.1880000000,16.3560000000,10.4929552644,10.5751022955,9.9848846954,9.8041138126,-0.8821280895,15.8010216262,131.5464171239,227.9986373592,224.4866793044,134.2281699878,-3.2137567175,16.4973676196,0.0044164460,-0.0024712698,7.4809687500,8.6411562500,0.1085210744,-0.0330249428,0.0000731749,-0.0039638750,-0.0061701081,0.0007388900,-1.1472703161,0.1093906653,-0.0771027735,-0.0246170353,-0.0034330002,-0.0777076978,5.1944992605,0.2665460172,-0.0065181181,0.0005238042,-0.0011923576,-0.0161791546,4.3450493753,104.3304918603,2.4034429494,0.1695315794,0.0381125420,0.0040854204,0.0533781251,-0.0000706995,4.2033401186,99.1359925998,2.1368969322,0.1760496974,0.0375887378,0.0052777780,0.0695572798,-0.0000678590,7.2107894015,7.3549796767,4.5527725930,1.5389871924,1.8509206628,1.0017584194,1,,,,,,,,,,,
T220403115658707VCMCT7991T0,20220403115745,'2022-04-03 11:58:03:490,VCMCT7991T01,5,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DYA1985VM,17ce52200159,0x5240f161d6bbff03,AS1C074028DKB4339434030119,AJ7C0762E3HLB137B609,DNB22055061610K11A,0,0.0000000000,133.0000000000,74.3449304439,0.9266467572,0.9217347956,0.9274609427,0.9316691990,0.9257220913,0.9264681261,0.9231682585,0.9313178085,0.9259145488,0.9254718885,1.8277096225,104.2480468750,0.0034908725,1.7664825064,102.7832031250,-0.0176971811,23.6100000000,16.9660000000,10.1961286366,10.5127233163,9.6173512411,9.4273767677,-3.4383840614,0.6531199554,133.9576325366,226.3431104334,224.2370550661,134.4766833298,-6.4999002355,0.8018970764,-0.0001198321,-0.0018902040,8.5865625000,7.3331875000,0.2089944811,0.2562716728,0.0000800502,0.0004673491,0.0024600642,0.0039136658,-1.1866926208,-0.0693291531,-0.0230650952,-0.1893907874,-0.1727044553,-0.0223858841,3.0663301483,-0.0199334417,-0.0359499549,-0.0058141053,0.0007910116,0.0086661272,3.8437805163,101.2095988066,2.2597757311,0.1809316437,0.0466820320,0.0043895247,0.0513418871,-0.0000648224,3.3379760875,98.1432686583,2.2797091728,0.2168815986,0.0524961373,0.0035985131,0.0426757599,-0.0000923927,5.9782245663,6.5395490080,1.7340526998,1.2313494384,0.8752548788,1.5061487435,1,,,,,,,,,,,
T220403115721860VCMCT7991T0,20220403115807,'2022-04-03 11:58:24:940,VCMCT7991T01,4,DB_B_C3191,220217A,EPSSWEXCEPTION_R21A_UDT_MFG_Collimator_O3191_22033001_18d3021,VGY841GRR501,GCF21356DWY1985V5,17ce52240927,0x5240f161d6b6d403,AS1C0740260HB833B531114004,AJ8C076360PAB437B604,DNB22055062740G12A,0,0.0000000000,156.0000000000,83.6021414346,0.9335716974,0.9308262535,0.9327197896,0.9332420270,0.9374987192,0.9313173179,0.9287236770,0.9362484854,0.9291287705,0.9311683386,1.7315053242,99.8535156250,0.0293568867,1.7106857026,100.3417968750,0.0290450776,42.4900000000,90.1980000000,9.4659872590,9.4824736853,9.4906750293,9.5245434612,2.5757563942,6.4492526351,135.1684706971,225.3219473607,224.3128575086,134.7167506884,-6.9150567175,10.6132015209,0.0015478450,-0.0019163438,13.0837500000,55.7605000000,0.0970748764,0.1009662146,-0.0068472384,-0.0043013686,-0.0009815759,-0.0055941574,-5.0672903157,3.1953515373,0.2351363465,0.2175772435,0.1933659315,0.2424464891,-0.1613981938,0.1074367868,0.0134723893,-0.0015795066,-0.0003320091,0.0012170406,3.5264582680,95.8114367250,2.1771530014,0.2145583819,0.0497109880,0.0042161639,0.0513868319,-0.0000798565,3.1378691656,95.9728349188,2.0697162146,0.2010859926,0.0512904945,0.0045481730,0.0501697912,-0.0000863946,3.4620277266,11.1735196957,5.0247224166,0.6949042862,1.7197407790,1.9804131560,1,,,,,,,,,,,
